id,outputs
c5d7d02d,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
40fea98d,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
30e90078,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
675b49c8,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
87e58f7c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
447fa16a,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b8314e99,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3d840b25,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
68b8e8c0,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
dea5ed3e,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c9f1c4c3,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
af5b83b4,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
af6dc24b,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c7c3402c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e321584f,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
812ea8c2,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
7b701a07,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
8af6ddc2,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
66ca0a95,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
0405d7a6,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
ad65f42b,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e632d0ab,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
42c98e23,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e3352874,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
468d6050,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
289cac57,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
8de86cea,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
ae3019ef,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e121408d,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
eeb54fec,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
4a3b8891,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
6c16562b,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
cfd55eba,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a2892f42,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b7e83e14,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
24de1595,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
aa7f6574,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c87309a2,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
86c0d69c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
8fb1634e,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b4439706,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
0a6630ef,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
0f80fbaf,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
62aabc26,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a391a793,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
5839442f,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
73547f60,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
d8a2d7be,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
afd61208,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
44b69851,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
738f7cfa,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
62fb5a76,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
1a1e2e87,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
2bad38ad,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c6d271f3,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
0c74f223,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
7107bb9f,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
cb6d08a3,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
18df3a86,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
25593b1b,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
bbbe067c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
ea6dae3e,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
078479fa,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c267a8e3,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e76d02ed,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
ea7c70a8,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
d8901b80,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
ca45070c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
fe4cc9bf,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
560678a4,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
66a589f8,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c9d67ffc,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
0ea9653a,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
530f79fe,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a890af9e,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
657c1fe2,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
01752382,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
03f1bac2,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
facdee7d,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
d0a0f7d8,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
2fe00917,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
5beea17b,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
4214dfd4,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
28b9d352,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3ec5c11f,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
045c7916,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3787c2c4,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b29056f4,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
9ac92ede,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
586cc4d1,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
d73c5d22,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
1e0bff55,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e7393f05,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3e2b5acd,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
6a18a08a,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f881f7a8,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
66d679d9,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b80ab840,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
be069867,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
5a64329f,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
631d8681,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
8f8788da,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
18a22681,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
5a01ac61,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
6b2103aa,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a1e723da,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
74f25d66,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a25c8297,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
ff3a8990,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3be2e23d,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c76580d0,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c94a7859,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a296e8e9,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
9b92ff92,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c3a08243,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
ecace51d,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a161c7ef,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c857f5f9,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e697156f,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f2d8f7b0,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
1a1af054,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
4f8b0ce0,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
27034411,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a53ba16e,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
bc0acbc1,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
5b804ec6,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
d8c17c29,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
fe7a9189,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
39b7cf5e,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c590e51b,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
436d7806,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e92298dd,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a9846888,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
d675d031,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f80d2513,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
1d68c48f,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f6b73ac3,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b0a6983a,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
10e7d872,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
2be49710,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c6ef1646,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
43f803fc,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
059e0a98,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
0eb61a15,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c44e4eb7,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b751d6d3,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
13db0394,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
88d1a2ae,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
8e6bc0f7,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f6eda873,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3cbc8b24,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
fc204fd5,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
24c34ac7,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
dae3ede0,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a896d6e6,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b847ed2c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
bf498976,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3148775e,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
9fa60c7c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
fc9f2710,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
133d6bfd,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
fc7cd339,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
517c5ee2,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
32e9699a,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
9b05cb7b,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
1d81e104,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
5c94d08e,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3e29d3ed,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c7e2379e,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
4878e001,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
bb821716,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
bf2691ee,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b97921d5,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3eabc454,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
4d49a7e0,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
d5cb4036,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
be9e8120,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
fbabb131,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3df12ebc,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f1787ff0,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f065f44a,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
7c7f4148,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
93d6e70a,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
2628ecb7,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
beb75481,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
ee190bd7,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
fe3cebc9,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
081cfda1,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
827f24cc,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
1ff666c8,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
8746f151,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e69e48b9,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
40cb5840,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
610e6bfa,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e919d12c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
59805a71,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
cbfdadcb,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
227000dd,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
7aaee3dd,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
1017c5d5,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e42428e9,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b42e6a1c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a096a09f,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c39d29e5,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
48d75b81,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
6a622184,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
fb5ff75b,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3e954b5c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
66db5494,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
9b675b23,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b20b02b8,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
eef43628,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a81a09cd,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
667fa653,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
2b9aeb6e,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
95dbedaf,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3c8b9158,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c1460125,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e024e1fc,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a1f420b2,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
60d56fa8,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
539013a9,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
1b67868a,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
91d70c0d,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
36cc66ee,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
d2b85d30,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
9b70e262,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
9a87d1e9,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
437fdb07,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e560b1d6,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
571c3c79,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
363340d5,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
46397658,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b2d193f0,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
fedfcdd6,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
9a33c594,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
241ed279,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e951929a,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3eb8f7cb,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
7d811363,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
25dd294f,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
5b3f4bff,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f5e375f9,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b672be77,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
314c7b63,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e7aae93c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
54343891,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f683a969,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
363e6069,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
d243b5e3,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
8e7d0957,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
11e99d66,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e747ccf0,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
50611a12,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
d07579e8,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
9d6fc8b1,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f94263cf,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
226d197c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
929bfa15,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3bfcefae,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
51677e62,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
457693e0,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e3f06796,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
fe18e80d,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
6e297ed1,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
1e6755ec,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
5a2eeb42,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
951a3bf5,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
36255d8d,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
